KCS;AU;KCS;"Kings Creek Station";Кингз-Крик;Australia/Darwin;-24.383333;131.68333
WFK;US;WFK;Frenchville;;America/New_York;47.35;-68.333336
QPW;GL;QPW;Heliport;;America/Godthab;68.25;-53.5
PKN;ID;PKN;"Iskandar Airport";Пангкаланбун;Asia/Pontianak;-2.7;111.666664
GHF;DE;GHF;Giebelstadt;;Europe/Berlin;49.65;9.966667
SXH;PG;SXH;Sehulea;Сехулеа;Pacific/Port_Moresby;-9.983333;151.18333
EDD;AU;EDD;Erldunda;;Australia/Darwin;-25.25;133.2
CIY;IT;CIY;"Comiso Airport";Комизо;Europe/Rome;36.99167;14.606944
ULM;US;ULM;"New Ulm";;America/Chicago;44.32139;-94.50056
SXJ;CN;SXJ;Shanshan;Шаньшань;Asia/Shanghai;42.816666;90.23333
PMV;VE;PMV;"Santiago Marino International Airport";"Делькарибе / Генерала С.Марино";America/Caracas;10.917189;-63.96899
CMI;US;CMI;"Willard University Airport";Виллард-Университи;America/Chicago;40.039665;-88.26905
GID;BI;GID;Gitega;;Africa/Bujumbura;-3.416667;29.916668
LMX;CO;LMX;"Lopez De Micay";;America/Bogota;3.05;-77.55
EDO;TR;EDO;"Balikesir Koca Seyit Airport";Эдремит-Корфез;Europe/Istanbul;39.583332;27.033333
BZP;AU;BZP;Bizant;;Australia/Brisbane;-15.216667;144.63333
GLG;AU;GLG;Glengyle;;Australia/Brisbane;-24.816668;139.6
SXN;BW;SXN;Suapan;;Africa/Gaborone;-20.55;26.116667
LIZ;US;LIZ;"Loring AFB";;America/New_York;42.033333;-78.63333
GIR;CO;GIR;Girardot;;America/Bogota;4.3;-74.8
SXQ;US;SXQ;Soldotna;;America/Anchorage;60.475555;-151.03639
SXV;IN;SXV;Salem;;Asia/Kolkata;11.65;78.166664
SYF;CA;SYF;"Silva Bay";;America/Vancouver;49.15;-123.69722
GMN;NZ;GMN;Greymouth;Греймауз;Pacific/Auckland;-42.45;171.2
GLC;ET;GLC;Geladi;Гелади;Africa/Addis_Ababa;6.966667;46.416668
EFW;US;EFW;Municipal;;America/Chicago;42.016666;-94.38333
YEN;CA;YEN;Estevan;;America/Regina;49.166668;-102.98333
SIV;US;SIV;County;;America/Indiana/Indianapolis;39.1;-87.4
EGA;PG;EGA;Engati;Энгати;Pacific/Port_Moresby;-6.916667;146.1
SYC;PE;SYC;Shiringayoc;;America/Lima;-11.9;-69.166664
SXX;BR;SXX;"Sao Felix Do Xingu";;America/Belem;-6.633333;-51.983334
GLM;AU;GLM;Glenormiston;Гленормистон;Australia/Brisbane;-22.916668;138.83333
SXZ;TR;SXZ;"Siirt Airport";Сиирт;Europe/Istanbul;37.98;41.84
EHM;US;EHM;"Cape Newenham";;America/Nome;58.64722;-162.06056
CNT;AR;CNT;Charata;Чарата;America/Argentina/Cordoba;-27.216667;-61.233334
GLS;US;GLS;"Scholes Field";;America/Chicago;29.2675;-94.860275
SYO;JP;SYO;"Shonai Airport";Сёнай;Asia/Tokyo;38.809444;139.79056
KWI;KW;KWI;"Kuwait International Airport";Кувейт;Asia/Kuwait;29.240116;47.971252
GOJ;RU;GOJ;"Nizhny Novgorod International Airport";Стригино;Europe/Moscow;56.218613;43.789764
SIZ;PG;SIZ;Sissano;Сиссано;Pacific/Port_Moresby;-3;142.05
GLV;US;GLV;"Golovin Airport";Головин;America/Nome;64.54417;-163.0375
GOM;CD;GOM;"Goma Airport";Гома;Africa/Lubumbashi;-1.67;29.235
SZQ;AR;SZQ;"Saenz Pena";Саенц-Пена;America/Argentina/Buenos_Aires;-34.61667;-58.533333
GOH;GL;GOH;"Nuuk Airport";Нуук;America/Godthab;64.181946;-51.725
GMC;CO;GMC;Guerima;Герима;America/Bogota;49.433334;-2.6
JDX;US;HOU;"Central Bus. District";;America/Chicago;29.766666;-95.333336
SKC;PG;SKC;Suki;Суки;Pacific/Port_Moresby;-8.083333;141.8
VLV;VE;VLV;Carvajal;;America/Caracas;9.339167;-70.58583
SYV;US;SYV;Sylvester;;America/New_York;31.516666;-83.833336
PJC;PY;PJC;"Pedro Juan Caballero";Педро-Хуан-Кабальеро;America/Asuncion;-22.5;-55.666668
LMA;US;LMA;"Lake Minchumina";;America/Anchorage;63.88333;-152.31667
MIE;US;MIE;"Delaware County";;America/Indiana/Indianapolis;40.239723;-85.39445
LLA;SE;LLA;"Lulea Airport";Коллакс;Europe/Stockholm;65.54939;22.123587
VNY;US;LAX;"Van Nuys Airport";Ван-Нэйс;America/Los_Angeles;34.2;-118.5
SZN;US;SBA;"Santa Cruz Island";;America/Los_Angeles;34.060555;-119.915
GND;GD;GND;"Maurice Bishop International Airport";Пойнт-Салин;America/Grenada;12.004167;-61.78611
RAX;PG;RAX;Oram;Орам;Pacific/Port_Moresby;-9.672222;148.03334
SYY;GB;SYY;"Stornoway Airport";Сторновей;Europe/London;58.213627;-6.321995
GNG;US;GNG;Gooding;;America/Boise;42.933334;-114.71667
LMH;HN;LMH;Limon;Лаймон;America/Tegucigalpa;15.866667;-85.55
SJA;PE;SJA;"San Juan";"Сан Хуан";America/Lima;-15.35;-75.15
CMC;BR;CMC;Camocim;;America/Fortaleza;-2.916667;-40.833332
SZA;AO;SZA;"Soyo Airport";Сойо;Africa/Luanda;-6.033333;12.416667
SZR;BG;SZR;"Stara Zagora";Стара-Загора;Europe/Sofia;42.433334;25.616667
KWM;AU;KWM;Kowanyama;;Australia/Brisbane;-15.4875;141.74834
SZW;DE;SZW;"Parchim Airport";;Europe/Berlin;53.433334;11.783333
YLY;CA;YLY;"Langley Regional";;America/Vancouver;49.100834;-122.63084
EMY;EG;EMY;"El Minya";Эль-Минья;Africa/Cairo;28.1;30.75
VSE;PT;VSE;"Viseu Airport";Визеу;Europe/Lisbon;40.65;-7.916667
SZB;MY;KUL;"Sultan Abdul Aziz Shah Airport";"Султан Абдул-Азиз-Шах";Asia/Kuala_Lumpur;3.130644;101.558075
GRB;US;GRB;"Austin Straubel International Airport";Остин-Штраубель;America/Chicago;44.492847;-88.121895
SZT;MX;SZT;"San Cristobal Airport";;America/Mexico_City;16.690556;-92.54417
GRO;ES;GRO;"Girona-Costa Brava Airport";"Жирона — Коста-Брава";Europe/Madrid;41.89804;2.766383
SZV;CN;SZV;Suzhou;Сучжоу;Asia/Shanghai;31.3;120.63333
LML;MH;LML;"Lae Island";Лей-Айленд;Pacific/Majuro;8.916667;166.25
JRA;US;NYC;"West 30th St Heliport";;America/New_York;40.75;-74.0075
JPU;FR;PAR;"La Defense Heliport";;Europe/Paris;48.86667;2.333333
LMN;MY;LMN;"Limbang Airport";Лимбанг;Asia/Kuching;4.666667;115
TAT;SK;TAT;"Poprad/Tatry Airport";Татры;Europe/Bratislava;49.071945;20.240278
ELS;ZA;ELS;"East London Airport";Ист-Лондон;Africa/Johannesburg;-33.038437;27.82892
GRH;PG;GRH;Garuahi;Гаруахи;Pacific/Port_Moresby;-10.225;150.55
JWH;US;HOU;"Westchase Hilton Heliport";;America/Chicago;29.73611;-95.41778
TAF;DZ;ORN;Tafaraoui;;Africa/Algiers;35.627777;-0.610556
ELW;US;ELW;Ellamar;;America/Anchorage;60.9;-146.23334
EMD;AU;EMD;"Emerald Airport";Эмералд;Australia/Brisbane;-23.56861;148.1744
VMU;PG;VMU;Baimuru;Беймуру;Pacific/Port_Moresby;-7.5;144.8
TAG;PH;TAG;Bohol-Panglao;Бохол-Панглао;Asia/Manila;9.657587;123.853615
URR;CO;URR;Urrao;Уррао;America/Bogota;6.333333;-76.183334
GRI;US;GRI;"Grand Island Airport";Гранд-Айленд;America/Chicago;40.96722;-98.30666
CMY;US;CMY;"Fort Mccoy";;America/Chicago;44.03347;-90.77897
EME;DE;EME;Emden;Эмден;Europe/Berlin;53.36667;7.2
GSO;US;GSO;"Piedmont Triad International Airport";"Пидмонт Триад";America/New_York;36.105324;-79.9373
TAX;ID;TAX;Taliabu;Талиабу;Asia/Jayapura;-1.766667;124.8
TBH;PH;TBH;Romblon;;Asia/Manila;12.31612;122.08056
RCU;AR;RCU;"Rio Cuarto";;America/Argentina/Cordoba;-33.165558;-64.331665
PCK;US;PCK;"Porcupine Creek";;America/Anchorage;67.22889;-150.28334
SJQ;ZM;SJQ;Sesheke;Сешеке;Africa/Lusaka;-17.483334;24.283333
TAV;AS;TAV;"Tau Island Airport";;Pacific/Pago_Pago;-14.25;-169.45
LNS;US;LNS;"Lancaster Airport";Ланкастер;America/New_York;40.121113;-76.29972
TAW;UY;TAW;Tacuarembo;Такуарембо;America/Montevideo;-31.75;-55.916668
CHC;NZ;CHC;"Christchurch International Airport";Крайстчерч;Pacific/Auckland;-43.488655;172.5389
KNE;PG;KNE;Kanainj;Канайндж;Pacific/Port_Moresby;-5.283333;144.7
TBE;PG;TBE;Timbunke;Тимбунке;Pacific/Port_Moresby;-4.2;143.51666
EMS;PG;EMS;Embessa;Эмбесса;Pacific/Port_Moresby;-9.45;148.86667
YGL;CA;YGL;"La Grande Airport";Ла-Гранд;America/Montreal;53.629723;-77.70639
TBB;VN;TBB;"Tuy Hoa Airport";Туихоа;Asia/Ho_Chi_Minh;13.044167;109.33972
TKL;US;TKL;"Taku SPB";;America/Anchorage;58;-134
TCF;HN;TCF;Tocoa;Токоа;America/Tegucigalpa;15.658889;-85.99472
ENO;PY;ENO;"Teniente Prim Alarcon";;America/Asuncion;-27.25;-55.833332
EOH;CO;MDE;"Enrique Olaya Herrera Airport";"Энрике Олая Эррера";America/Bogota;6.218666;-75.5864
PWN;BS;PWN;"Pitts Town";Питтс-Таун;America/Nassau;22.833332;-74.35
COX;BS;COX;"Congo Town";Конго-Таун;America/Nassau;24.15;-77.583336
PCS;BR;PCS;Picos;;America/Fortaleza;-7.083333;-41.466667
EPI;VU;EPI;Epi;;Pacific/Efate;-16.716667;168.25
CMS;SO;CMS;Scusciuban;Скускубан;Africa/Mogadishu;10.3;50.233334
TBM;ID;TBM;"Tumbang Samba";Тумбанг-Самба;Asia/Makassar;-3.25;112.583336
TQD;IQ;TQD;"Al Taqaddum AB";;Asia/Baghdad;;
YGY;CA;YGY;Deception;;America/Montreal;62.1;-74.61667
EPR;AU;EPR;"Esperance Airport";Эсперанс;Australia/Perth;-33.68248;121.83039
TCE;RO;TCE;Tulcea;Тулча;Europe/Bucharest;45.183334;28.816668
TBO;TZ;TBO;"Tabora Airport";Табора;Africa/Dar_es_Salaam;-5.0725;32.8375
LOS;NG;LOS;"Murtala Muhammed International Airport";"Муртала Махаммед";Africa/Lagos;6.577871;3.321178
TBV;MH;TBV;Tabal;;Pacific/Majuro;10.038889;169.94722
GTR;US;UBS;"Golden Triangle Regional Airport";Голден-Трайнгл;America/Chicago;33.45;-88.6
TCX;IR;TCX;Tabas;;Asia/Tehran;33.68;56.90139
TBY;BW;TBY;Tsabong;;Africa/Gaborone;-26.066668;22.466667
GUR;PG;GUR;"Gurney Airport";Алотау;Pacific/Port_Moresby;-10.310833;150.33861
LAR;US;LAR;"General Brees Field";Ларами;America/Denver;41.31361;-105.67306
ERO;US;ERO;"Coast Guard";;America/Juneau;-22.616667;17.083332
YHO;CA;YHO;Hopedale;;America/Goose_Bay;55.448334;-60.229443
ULI;FM;ULI;Ulithi;;Pacific/Chuuk;10.016667;139.8
VAU;FJ;VAU;Vatukoula;Ватукула;Pacific/Fiji;-17.5;177.86667
REB;DE;REB;Rechlin;;Europe/Berlin;53.35;12.716667
TCP;EG;TCP;"Taba International";Таба;Africa/Cairo;29.55;34.916668
KAW;MM;KAW;"Kawthaung Airport";Кодаун;Asia/Rangoon;10.05;98.51667
MIM;AU;MIM;"Merimbula Airport";Меримбула;Australia/Sydney;-36.910046;149.90202
KBB;AU;KBB;Kirkimbie;Киркимби;Australia/Darwin;-17.766666;129.21666
KED;MR;KED;Kaedi;Кеди;Africa/Nouakchott;16.161388;-13.507778
KEU;US;KEU;"Kelly Bar";;America/Nome;67.916664;-162.28334
ESL;RU;ESL;"Elista Airport";Элиста;Europe/Moscow;46.36667;44.333332
ERZ;TR;ERZ;"Erzurum Airport";Эрзурум;Europe/Istanbul;39.955555;41.17361
TCT;US;TCT;Takotna;;America/Anchorage;62.99278;-156.06555
PEF;DE;PEF;Peenemuende;;Europe/Berlin;54.166668;13.766667
ESG;PY;ESG;"Mariscal Estigarribia";Марискал-Эстигар;America/Asuncion;-22.033333;-60.61667
TCW;AU;TCW;Tocumwal;;Australia/Sydney;-35.816666;145.6
LOT;US;LOT;"Lewis Lockport";;America/Chicago;41.583332;-88.05
TDA;CO;TDA;Trinidad;Тринидад;America/Bogota;5.423611;-71.72444
GUP;US;GUP;"Senator Clark";;America/Denver;35.511112;-108.78667
LOU;US;SDF;"Bowman Field Airport";;America/Kentucky/Louisville;38.266666;-85.75
KPC;US;KPC;"Port Clarence";;America/Anchorage;65.25444;-166.85583
PMN;PG;PMN;Pumani;Пумани;Pacific/Port_Moresby;-9.716667;149.4
LOV;MX;LOV;Monclova;Монклова;America/Monterrey;26.9;-101.416664
GRJ;ZA;GRJ;"George Airport";Джордж;Africa/Johannesburg;-34.00148;22.382235
XIJ;KW;XIJ;"Ahmed Al Jaber";;Asia/Kuwait;;
DNP;NP;DNP;Dang;Данг;Asia/Kathmandu;28.116667;82.316666
TDL;AR;TDL;Tandil;Тандиль;America/Argentina/Buenos_Aires;-37.333332;-59.083332
SKO;NG;SKO;Sokoto;Сокото;Africa/Lagos;13.006389;5.242222
TEC;BR;TEC;"Telemaco Borba";;America/Sao_Paulo;-24.315832;-50.65167
MTY;MX;MTY;"Gen Mariano Escobedo Airport";"Мариано Эскобедо";America/Monterrey;25.77657;-100.114395
RGA;AR;RGA;"Rio Grande Airport";Рио-Гранде;America/Argentina/Ushuaia;-53.779167;-67.75
TDG;PH;TDG;Tandag;Тандаг;Asia/Manila;9.5;126.00833
GWN;PG;GWN;Gnarowein;;Pacific/Port_Moresby;-6.566667;146.25
LOY;KE;LOY;Loyangalani;;Africa/Nairobi;2.75;36.716667
GWS;US;GWS;"Glenwood Springs";;America/Denver;39.583168;-107.41441
YHZ;CA;YHZ;"Halifax Stanfield International Airport";Стенфилд;America/Halifax;44.88496;-63.51425
PEP;AU;PEP;Peppimenarti;;Australia/Darwin;-14.15;130.1
QRA;ZA;JNB;Rand/Germiston;;Africa/Johannesburg;-26.140278;28.242779
TDO;US;TDO;Winlock;;America/Los_Angeles;46.433334;-122.85
TED;DK;TED;Thisted;Тистед;Europe/Copenhagen;57.072224;8.703333
RHO;GR;RHO;"Rhodes Airport";Родос;Europe/Athens;36.401867;28.090677
TEI;IN;TEI;Tezu;Тезу;Asia/Kolkata;27.95;96.13333
EVA;US;EVA;"Landing Strip";;America/Chicago;30.35;-94.066666
LPC;US;LPC;"Lompoc Airport";;America/Los_Angeles;34.63333;-120.45
TDZ;US;TOL;Toledo;Толедо;America/New_York;41.65;-83.55
TEY;IS;TEY;Thingeyri;Тингейри;Atlantic/Reykjavik;65.88333;-23.45
GXF;YE;GXF;Seiyun;Сейюн;Asia/Aden;15.961794;48.787086
CNC;AU;CNC;"Coconut Island";"Кокосовые острова";Australia/Brisbane;-10.050179;143.06659
EUG;US;EUG;"Eugene Airport";Юджин;America/Los_Angeles;44.119198;-123.21197
GYN;BR;GYN;"Santa Genoveva Airport";Гояния;America/Sao_Paulo;-16.632631;-49.226624
FAI;US;FAI;"Fairbanks International Airport";Фэрбанкс;America/Anchorage;64.818214;-147.8668
EVV;US;EVV;"Evansville Regional Airport";Эвансвилл;America/Chicago;38.046165;-87.52796
WAJ;PG;WAJ;"Wawoi Falls";Вавой-Фоллз;Pacific/Port_Moresby;-7.8;143.26666
LPN;PG;LPN;"Leron Plains";;Pacific/Port_Moresby;-6.58;146.45
TEA;HN;TEA;Tela;Тела;America/Tegucigalpa;15.771667;-87.48778
KBU;ID;KBU;"Gusti Syamsir Alam Airport";Котабару;Asia/Makassar;-3.333333;116.333336
TEE;DZ;TEE;"Cheikh Larbi Tebessi Airport";Тебесса;Africa/Algiers;35.466667;8.15
LPP;FI;LPP;Lappeenranta;Лаппенранта;Europe/Helsinki;61.046112;28.156668
WBW;US;AVP;"Wilkes-Barre/Wyoming Valley";;America/New_York;41.233334;-75.88333
CKD;US;CKD;"Crooked Creek";;America/Anchorage;61.870834;-158.10083
EXT;GB;EXT;"Exeter International Airport";Эксетер;Europe/London;50.73111;-3.410968
TEG;BF;TEG;Tenkodogo;Тенкодого;Africa/Ouagadougou;11.9;-0.316667
HAC;JP;HAC;"Hachijo Jima Airport";Хатидзёдзима;Asia/Tokyo;33.117947;139.78122
TEH;US;TEH;Tetlin;;America/Anchorage;63.13333;-142.51666
EXI;US;EXI;SPB;;America/Juneau;58.420834;-135.44722
HAJ;DE;HAJ;"Hannover Airport";Ганновер;Europe/Berlin;52.459255;9.694766
PFA;US;PFA;"Paf Warren";;America/Anchorage;58.666668;-156.83333
HAM;DE;HAM;"Hamburg Airport";Гамбург;Europe/Berlin;53.63128;10.006414
TGN;AU;TGN;"La Trobe Regional";;Australia/Melbourne;-38.2;146.56667
PPI;AU;PPI;"Port Pirie";;Australia/Adelaide;-33.233334;138
LRD;US;LRD;"Laredo International Airport";"Ларедо Интернэшнл";America/Chicago;27.543667;-99.455124
SJV;BO;SJV;"San Javier";Сан-Хавьер;America/La_Paz;-16.233334;-62.416668
HAO;US;HAO;Hamilton;Гамильтон;America/New_York;39.4;-84.566666
TEO;PG;TEO;Terapo;Терапо;Pacific/Port_Moresby;-8.083333;146.06667
HAU;NO;HAU;"Haugesund Airport";Хеугесунн;Europe/Oslo;59.344765;5.215903
EZS;TR;EZS;"Elazig Airport";Элязыг;Europe/Istanbul;38.608334;39.291668
KCL;US;KCL;Lagoon;;America/Anchorage;56.308334;-158.53194
KDN;GA;KDN;Ndende;;Africa/Libreville;-2.5;11.166667
CMO;SO;CMO;Obbia;Оббиа;Africa/Mogadishu;5.366667;48.516666
HAZ;PG;HAZ;Hatzfeldthaven;Хетцфельдтавен;Pacific/Port_Moresby;-4.433333;145.18333
FAE;FO;FAE;"Vagar Airport";Вагар;Atlantic/Faroe;62.066666;-7.266667
HDE;US;HDE;"Brewster Field";;America/Chicago;40.433334;-99.38333
FAL;US;FAL;"Falcon State";;America/Chicago;26.583332;-99.13333
TFC;IT;TFC;"Taormina Harbour";;Europe/Rome;;
MIZ;AU;MIZ;Mainoru;;Australia/Darwin;-14;134.1
TFT;PK;TFT;Taftan;Тафтан;Asia/Karachi;28.583332;61.36667
TFL;BR;TFL;"Teofilo Otoni";;America/Sao_Paulo;-17.85;-41.5
HBD;PG;HBD;Habi;;Pacific/Port_Moresby;-6.333056;142.49777
FBY;US;FBY;Municipal;;America/Chicago;40.13333;-97.183334
LRO;US;LRO;"Sharpe AAF";;America/Los_Angeles;39.55;-94.333336
TFM;PG;TFM;Telefomin;Телефомин;Pacific/Port_Moresby;-5.183333;141.63333
KEZ;LK;KEZ;"Kelaniya River";;Asia/Colombo;6.983333;79.916664
WCR;US;WCR;Chandalar;;America/Anchorage;67.505554;-148.5
HEK;CN;HEK;"Heihe Airport";Хэйхэ;Asia/Shanghai;50.216667;127.433334
TGG;MY;TGG;"Sultan Mahmud Airport";"Султан Махмуд";Asia/Kuala_Lumpur;5.380504;103.10642
KCQ;US;KCL;Chignik;Чигник;America/Anchorage;56.261112;-158.77777
TGD;ME;TGD;"Podgorica Airport";Подгорица;Europe/Podgorica;42.368023;19.246023
DNO;BR;DNO;Dianopolis;;America/Araguaina;-11.616667;-46.85
BXU;PH;BXU;"Butuan Airport";Бутуан;Asia/Manila;8.947999;125.48123
LRS;GR;LRS;"Leros Airport";Лерос;Europe/Athens;37.516666;26.783333
TGQ;BR;TGQ;"Tangara da Serra";;America/Cuiaba;-14.656389;-57.448612
RKC;US;RKC;Yreka;Ирека;America/Los_Angeles;41.733334;-122.63333
TGI;PE;TGI;"Tingo Maria";Тинго-Мария;America/Lima;-9.3;-76.01667
THP;US;THP;"Hot Springs";;America/Denver;43.65;-108.21667
LRU;US;LRU;Municipal;;America/Denver;32.290833;-106.92167
RJK;HR;RJK;"Rijeka Airport";Риека;Europe/Zagreb;45.21583;14.568333
DOG;SD;DOG;Dongola;Донгола;Africa/Khartoum;19.183332;30.45
LTD;LY;LTD;Ghadames;Гадамес;Africa/Tripoli;30.129168;9.509722
CAF;BR;CAF;Carauari;;America/Manaus;-4.9;-66.916664
DRJ;SR;DRJ;Drietabbetje;;America/Paramaribo;4.116667;-54.666668
HDF;DE;HDF;"Heringsdorf Airport";Херингсдорф;Europe/Berlin;53.87825;14.138242
WAX;LY;WAX;Zwara;;Africa/Tripoli;51.216667;-55.38333
FEL;DE;FEL;Fuerstenfeldbruck;;Europe/Berlin;48.2;11.266667
HDH;US;HDH;"Dillingham Airfield";;Pacific/Honolulu;21.466667;-157.96666
PGG;BR;PGG;Progresso;Прогрессо;America/Santarem;-6.954167;-55.46111
HEO;PG;HEO;Haelogo;;Pacific/Port_Moresby;-9.133333;147.58333
FFM;US;FFM;"Fergus Falls";;America/Chicago;46.283333;-96.066666
KHA;IR;KHA;Khaneh;Ханех;Asia/Tehran;36.733334;45.15
LTM;GY;LTM;Lethem;Летем;America/Guyana;3.371667;-59.79
HER;GR;HER;"Heraklion Airport";Н.Казантзакис;Europe/Athens;35.33663;25.174192
LSQ;CL;LSQ;"Los Angeles";"Лос Анджелес";America/Santiago;-37.3975;-72.422775
CTS;JP;SPK;"New Chitose Airport";Читозе;Asia/Tokyo;42.78728;141.68134
HEX;DO;SDQ;"Santo Domingo Herrera";;America/Santo_Domingo;18.475;-69.975
THB;LS;THB;Thaba-Tseka;;Africa/Maseru;-28.833332;29.5
KHC;UA;KHC;Kerch;Керчь;Europe/Simferopol;45.36667;36.45
THE;BR;THE;"Teresina Airport";Терезина;America/Fortaleza;-5.06335;-42.821087
TII;AF;TII;Tirinkot;Таринкот;Asia/Kabul;32.86667;65.63333
HEZ;US;HEZ;Hardy-Anders;;America/Chicago;31.614721;-91.29639
HFT;NO;HFT;"Hammerfest Airport";Хаммерфест;Europe/Oslo;70.67999;23.675867
PGI;AO;PGI;Chitato;;Africa/Luanda;-7.333333;20.8
RLU;US;RLU;"Bornite Upper";;America/Anchorage;67.75;-156
KUZ;KR;KUZ;"Gunsan Airbase";;Asia/Seoul;37.716667;128.81667
POQ;US;POQ;"Polk Inlet";;America/Anchorage;55.35;-132.5
LKV;US;LKV;"Lake County";;America/Los_Angeles;42.166668;-120.4
HGN;TH;HGN;"Mae Hong Son Airport";Мэхонгсон;Asia/Bangkok;19.29968;97.97523
XNR;DK;XNR;"Aabenraa Bus Station";;Europe/Copenhagen;;
MJI;LY;TIP;"Mitiga, Tripoli Airport";Митига;Africa/Tripoli;32.89722;13.277778
MJN;MG;MJN;Amborovy;;Indian/Antananarivo;-15.665833;46.353058
THG;AU;THG;Thangool;;Australia/Brisbane;-24.5;150.56667
THM;US;THM;Thompsonfield;;America/Chicago;39.183334;-91.98333
FLF;DE;FLF;Schaferhaus;;Europe/Berlin;54.77222;9.383333
LSX;ID;LSX;"Lhok Sukon";Лхок-Сукон;Asia/Jakarta;5.066667;97.316666
CTY;US;CTY;"Cross City";;America/New_York;29.633333;-83.11667
THO;IS;THO;Thorshofn;Торсхофн;Atlantic/Reykjavik;66.2;-15.333333
LSZ;HR;LSZ;"Losinj Airport";;Europe/Zagreb;44.566944;14.385833
FME;US;FME;"Tipton AAF";;America/New_York;39.103863;-76.84414
THT;MR;THT;Tamchakett;Тамшакет;Africa/Nouakchott;17.233334;-10.816667
HHH;US;HHH;"Hilton Head Airport";Хилтон-Хед;America/New_York;32.216667;-80.683334
SKR;ET;SKR;Shakiso;Шакисо;Africa/Addis_Ababa;5.883333;38.966667
LTC;TD;LTC;Lai;Лей;Africa/Ndjamena;9.416667;16.3
HHN;DE;FRA;"Frankfurt - Hahn Airport";Ханн;Europe/Berlin;49.948334;7.264167
CMR;FR;CMR;Colmar-houssen;;Europe/Paris;48.083332;7.366667
YKT;CA;YKT;Klemtu;;America/Vancouver;52.59403;-128.52168
CAT;PT;CAT;"Cascais Municipal Aerodrome";Кэт-Айленд;America/Nassau;24.315;-75.45361
THU;GL;THU;"Pituffik Airport";Питуффик;America/Thule;76.53333;-68.7
SKV;EG;SKV;"Mount Sinai";;Africa/Cairo;28.5;33.95
WWI;AU;WWI;"Woodie Woodie";;Australia/Perth;-21.633333;121.23333
TIU;NZ;TIU;"Timaru Airport";Тимару;Pacific/Auckland;-44.303448;171.22632
LTQ;FR;LTQ;"Le Touquet";;Europe/Paris;50.515;1.628056
THV;US;THV;"York Airport";;America/New_York;39.95;-76.71667
KKB;US;KKB;SPB;;America/Anchorage;58.183334;-152.35
TIF;SA;TIF;"Taif Airport";Эт-Таиф;Asia/Riyadh;21.480364;40.552685
WHK;NZ;WHK;"Whakatane Airport";Факатане;Pacific/Auckland;-37.924675;176.91748
HIP;AU;HIP;Headingly;;Australia/Brisbane;-21.316668;138.28334
HAI;US;HAI;"Dr Haines";;America/Detroit;41.95;-85.63333
SLG;US;SLG;"Smith Field";;America/Chicago;36.183334;-94.53333
TIK;US;OKC;"Tinker AFB";;America/Chicago;35.416668;-97.38333
ELY;US;ELY;Yelland;;America/Los_Angeles;39.301945;-114.84194
CAV;AO;CAV;Cazombo;Казомбо;Africa/Luanda;-11.9;22.866667
TJA;BO;TJA;"Capitan Oriel Lea Plaza Airport";Тариха;America/La_Paz;-21.554167;-64.745834
HIW;JP;HIJ;"Hiroshima West";;Asia/Tokyo;34.36361;132.41638
KKN;NO;KKN;"Kirkenes Airport, Hoeybuktmoen";Хейбуктмоен;Europe/Oslo;69.7235;29.891184
YLL;CA;YLL;Lloydminster;;America/Edmonton;53.31297;-110.072716
LTR;IE;LTR;Letterkenny;Леттеркенни;Europe/Dublin;54.95;-7.733333
HJT;MN;HJT;Khujirt;;Asia/Ulaanbaatar;46.9;102.76667
HKD;JP;HKD;"Hakodate Airport";Хакодате;Asia/Tokyo;41.776127;140.81581
KLX;GR;KLX;"Kalamata Airport";Каламата;Europe/Athens;37.069443;22.027779
WHO;NZ;WHO;"Franz Josef";"Франц Йозеф";Pacific/Auckland;-43.38333;170.18333
KLB;ZM;KLB;"Kalabo Airport";Калабо;Africa/Lusaka;-14.975833;22.644444
LTV;AU;LTV;Lotusvale;;Australia/Brisbane;-17.05;141.38333
YJC;ES;LCG;"A Coruna Railway Station";"Ла-Корунья (жд вокзал)";Europe/Madrid;43.3708731;-8.395835
XOA;DK;XOA;"Aalbaek Bus Station";;Europe/Copenhagen;;
TJC;PA;TJC;Ticantiki;;America/Panama;9.408333;-78.48889
TKF;US;TKF;Truckee-Tahoe;;America/Los_Angeles;39.325;-120.14167
FLN;BR;FLN;"Hercilio Luz International Airport";"Ерсилио Лус";America/Sao_Paulo;-27.664446;-48.5452
WIE;DE;WIE;"Air Base";;Europe/Berlin;50.083332;8.233333
TJG;ID;TJG;"Tanjung Warukin";;Asia/Jakarta;-1.4;103.96667
HKN;PG;HKN;"Hoskins Airport";Хоскинс;Pacific/Port_Moresby;-5.456876;150.403
SAL;SV;SAL;"El Salvador International Airport";Сан-Сальвадор;America/El_Salvador;13.445126;-89.05723
TJH;JP;TJH;Tajima;;Asia/Tokyo;35.509167;134.78972
PIV;BR;PIV;Pirapora;;America/Sao_Paulo;-17.338612;-44.93222
CMJ;TW;CMJ;"Chi Mei";;Asia/Taipei;23.25;119.416664
WPR;CL;WPR;Porvenir;Порвенир;America/Santiago;-53.25;-70.333336
KLY;CD;KLY;Kalima;Калима;Africa/Lubumbashi;-2.55;26.533333
HLA;ZA;JNB;"Lanseria International Airport";Лансерия;Africa/Johannesburg;-25.937843;27.926432
TJK;TR;TJK;Tokat;Токат;Europe/Istanbul;40.302223;36.36778
